DoB_month,DoB_day,DoB_year,Age,Name,College,Sex,Eye_Colour,Hair_Colour,Head_length,Face_breadth,Face_iobreadth
10,26,1884,30,Michael Banks,Gonville & Caius,Male,dark,jet-black,20.573999999999998,15.24,6.35
4,24,1878,21,Craig Waters,St Edmund's,Male,dark,fair,21.336000000000002,14.478000000000002,5.588000000000001
4,1,1893,23,Christian Perez,Selwyn,Male,medium,dark,20.066000000000003,16.256,5.588000000000001
6,12,1898,18,Andre Smith,Fitzwilliam,Male,light,jet-black,21.082,14.986,5.842
9,6,1888,24,Patrick Navarro,St John's,Male,dark,fair,19.558,15.24,5.842
9,11,1884,19,Michael Harrison,Peterhouse,Male,medium,fair,19.558,15.748000000000001,6.35
11,13,1877,20,Andrew Webb,St Edmund's,Male,dark,jet-black,20.066000000000003,15.494,6.35
8,20,1879,19,Charles Lowe,Queen's,Male,dark,fair,20.573999999999998,14.986,5.842
11,4,1888,23,Joshua Fuller,St Catharine's,Male,dark,fair,20.32,15.24,6.604
5,16,1888,19,Jose Taylor,Gonville & Caius,Male,light,jet-black,19.304,15.494,6.604
3,14,1880,29,Kenneth Robinson,Sidney Sussex,Male,medium,brown,19.558,14.986,6.096
11,14,1876,22,Joseph Walter,Queen's,Male,dark,jet-black,20.066000000000003,15.494,5.842
6,5,1880,23,John Smith,Gonville & Caius,Male,light,fair,18.796000000000003,15.24,5.588000000000001
9,19,1892,20,William Baker,Gonville & Caius,Male,medium,dark,19.558,14.732,6.604
1,22,1866,24,Ryan Watson,Trinity,Male,light,fair,20.573999999999998,14.732,6.604
4,19,1896,21,Jesse Johnson,Emmanuel,Male,dark,jet-black,19.812,15.494,6.35
4,5,1866,27,David Horne,Emmanuel,Male,medium,fair,20.066000000000003,15.494,6.096
7,4,1872,24,Mark Ramirez,Jesus,Male,dark,dark,20.066000000000003,15.748000000000001,5.588000000000001
9,24,1870,21,Edward Watkins,Queen's,Male,medium,jet-black,20.32,15.748000000000001,6.096
6,26,1892,20,Anthony Ryan,St John's,Male,dark,brown,20.573999999999998,14.986,6.35
11,6,1869,24,Steven Moyer,Pembroke,Male,medium,brown,19.05,14.732,6.35
8,10,1873,22,John Robbins,Pembroke,Male,medium,brown,20.066000000000003,15.748000000000001,5.3340000000000005
1,3,1888,21,Ronald Martin,King's,Male,dark,fair,20.066000000000003,14.986,6.35
10,17,1877,19,Cameron Bentley,Queen's,Male,dark,fair,20.066000000000003,15.748000000000001,5.588000000000001
9,18,1885,23,Gregory Copeland,St John's,Male,medium,red,20.828,14.732,6.096
2,22,1884,18,Steven Smith,Gonville & Caius,Male,dark,red,20.32,14.732,6.35
2,4,1864,30,Michael Robinson,St John's,Male,medium,jet-black,19.558,15.494,5.588000000000001
6,7,1881,20,William Anthony,Jesus,Male,dark,fair,20.066000000000003,16.256,6.096
8,5,1897,22,Gordon Smith,Emmanuel,Male,dark,jet-black,19.558,14.986,6.604
7,6,1872,25,Billy Kim,Emmanuel,Male,medium,fair,19.812,15.494,6.096
3,12,1864,27,David Stephens,Selwyn,Male,dark,red,20.32,14.732,5.588000000000001
11,2,1892,24,Tristan Torres,Jesus,Male,medium,red,20.32,15.24,6.604
7,21,1882,29,James Martinez,Corpus Christi,Male,dark,jet-black,19.558,14.986,6.604
6,25,1891,22,David Hanson,King's,Male,medium,red,19.812,15.748000000000001,6.35
1,6,1873,19,John Johnson,Clare,Male,dark,fair,19.558,15.494,5.842
4,25,1887,20,Todd Valenzuela,Pembroke,Male,medium,jet-black,19.558,14.986,6.8580000000000005
10,24,1874,19,Marc Cook,Downing,Male,medium,fair,19.05,15.494,6.604
4,30,1896,22,Donald Perry,Queen's,Male,dark,brown,20.066000000000003,15.494,6.096
10,11,1898,22,Robert Merritt,Selwyn,Male,light,dark,19.05,15.748000000000001,6.096
6,3,1884,26,Corey Barry,Clare,Male,dark,fair,20.828,15.748000000000001,6.096
5,10,1890,29,John Bailey,Emmanuel,Male,light,fair,20.32,14.986,7.111999999999999
6,25,1893,19,Ronald Jackson,St John's,Male,dark,dark,20.066000000000003,15.24,5.588000000000001
3,15,1888,23,Robert Jones,Emmanuel,Male,medium,dark,19.812,14.986,5.842
1,18,1878,20,Eric Zamora,Fitzwilliam,Male,dark,red,19.812,16.002,6.35
4,20,1889,19,John Kim,Fitzwilliam,Male,light,brown,19.558,14.732,6.35
5,15,1865,29,Chad Romero,Gonville & Caius,Male,light,jet-black,20.066000000000003,14.986,5.3340000000000005
6,25,1886,24,Robert Murphy,Jesus,Male,dark,brown,20.573999999999998,15.24,6.35
1,21,1886,23,Jonathon Freeman,Magdalene,Male,dark,jet-black,18.796000000000003,16.002,6.096
3,30,1878,18,James Myers,St Edmund's,Male,dark,dark,20.32,14.478000000000002,6.096
2,22,1894,18,Michael Burton,Gonville & Caius,Male,dark,red,18.796000000000003,15.24,5.842
6,26,1890,23,Jose Gray,Trinity Hall,Male,medium,fair,20.573999999999998,15.24,5.842
11,21,1897,19,Daniel Booth,Trinity Hall,Male,dark,jet-black,20.32,14.223999999999998,6.096
5,23,1878,20,Michael Wells,Peterhouse,Male,medium,jet-black,20.066000000000003,15.748000000000001,5.588000000000001
9,8,1876,19,Luis Mason,Selwyn,Male,dark,brown,20.32,16.002,6.604
1,8,1880,24,Carl Davidson,Downing,Male,dark,fair,20.828,16.002,6.096
3,27,1901,18,Robert Griffith,Trinity,Male,medium,fair,19.304,14.986,6.35
5,27,1875,18,Mark Ramsey,Trinity,Male,light,red,20.32,15.24,6.096
1,11,1870,22,Matthew Yang,St John's,Male,dark,red,19.812,14.478000000000002,6.096
9,19,1865,30,Kyle Sandoval,Corpus Christi,Male,medium,red,21.082,14.478000000000002,6.604
2,27,1876,24,Matthew Ball,Sidney Sussex,Male,light,dark,19.812,14.478000000000002,6.8580000000000005
6,4,1900,20,Matthew Brewer,Sidney Sussex,Male,dark,fair,20.32,16.256,6.604
8,8,1883,24,Michael Johnson,Gonville & Caius,Male,medium,jet-black,18.796000000000003,15.748000000000001,5.588000000000001
5,3,1877,18,Donald Jacobson,Emmanuel,Male,dark,jet-black,20.32,15.494,6.604
5,27,1880,18,Ronald Gutierrez,Queen's,Male,dark,jet-black,20.32,14.986,5.842
12,14,1890,19,Patrick Brown,Emmanuel,Male,light,dark,20.066000000000003,15.24,5.842
5,17,1897,22,Dennis Bowers,Corpus Christi,Male,medium,brown,19.558,14.986,5.842
1,15,1893,24,Dennis Banks,Gonville & Caius,Male,medium,brown,20.066000000000003,16.002,5.842
8,25,1900,18,Paul Townsend,Peterhouse,Male,light,jet-black,20.066000000000003,15.24,6.8580000000000005
10,24,1889,20,Anthony Miller,Selwyn,Male,dark,jet-black,19.558,14.478000000000002,6.35
1,16,1890,21,George Gibbs,Sidney Sussex,Male,medium,jet-black,20.066000000000003,14.986,6.096
6,19,1896,18,Anthony Combs,St John's,Male,dark,brown,19.558,15.494,6.096
5,3,1874,26,Taylor Meyer,Christ's,Male,light,dark,19.812,14.223999999999998,6.8580000000000005
6,21,1888,20,Matthew Boyer,Queen's,Male,dark,red,20.066000000000003,15.24,6.35
5,10,1889,23,Mario Simpson,Pembroke,Male,dark,red,19.558,15.494,6.604
10,18,1894,24,Brandon Chaney,St John's,Male,medium,fair,20.573999999999998,15.24,6.096
1,15,1873,22,Daniel Miller,Trinity Hall,Male,medium,jet-black,19.304,14.732,6.604
7,13,1879,18,Howard Mcdonald,Selwyn,Male,dark,jet-black,19.304,15.748000000000001,5.842
5,4,1894,23,Trevor Wade,Jesus,Male,medium,fair,20.32,15.748000000000001,6.604
10,29,1878,21,Jonathan Johnson,St John's,Male,dark,fair,18.796000000000003,14.732,5.588000000000001
8,28,1888,20,Michelle Estrada,Newnham,Female,medium,dark,18.034,13.97,5.588000000000001
3,9,1878,25,Keith Ayers,Pembroke,Male,dark,dark,20.32,15.748000000000001,5.842
5,31,1891,20,Douglas Lee,Trinity,Male,dark,brown,19.558,14.986,6.096
2,16,1893,24,David Anderson,Trinity Hall,Male,dark,fair,20.828,14.732,6.096
5,12,1879,20,Clarence Alvarez,Gonville & Caius,Male,medium,fair,20.32,14.986,6.35
7,8,1873,23,Jamie Ramos,Gonville & Caius,Male,medium,fair,19.05,15.24,6.35
8,17,1899,20,Earl Riley,Jesus,Male,medium,red,18.796000000000003,15.24,6.35
12,6,1882,21,John Williams,Corpus Christi,Male,dark,jet-black,19.812,14.732,5.842
8,18,1901,18,John Bennett,Clare,Male,dark,jet-black,19.558,14.986,5.842
6,1,1895,20,Michael Mckinney,St John's,Male,light,brown,20.066000000000003,16.002,6.096
8,17,1869,30,Thomas Espinoza,St Edmund's,Male,dark,brown,21.082,13.97,6.096
7,6,1892,24,Matthew Patel,Downing,Male,dark,fair,19.812,15.24,6.35
2,11,1887,22,Robert Adams,Emmanuel,Male,dark,brown,20.066000000000003,16.256,6.096
11,2,1892,24,Brad Allen,Clare,Male,dark,jet-black,19.304,15.24,6.096
1,7,1878,30,Sean Curtis,Pembroke,Male,dark,fair,19.558,15.24,5.588000000000001
6,30,1888,18,Michael Evans,Clare,Male,medium,red,20.32,14.986,6.8580000000000005
4,17,1896,20,Joshua Bowman,Sidney Sussex,Male,dark,fair,20.32,14.478000000000002,5.588000000000001
10,7,1873,21,Joseph Scott,St John's,Male,medium,fair,19.304,14.986,5.842
4,25,1868,22,Brian Campbell,Christ's,Male,light,fair,20.32,14.223999999999998,6.604
2,22,1878,23,Ryan Lopez,Emmanuel,Male,dark,fair,19.558,15.24,6.096
4,30,1891,20,Manuel Owens,Peterhouse,Male,medium,jet-black,20.573999999999998,15.24,7.111999999999999
7,13,1885,23,David Moore,Trinity,Male,dark,brown,19.558,15.748000000000001,6.096
3,22,1878,18,Roy Smith,Jesus,Male,light,jet-black,19.558,14.986,6.096
3,6,1890,24,Patrick Wood,Trinity Hall,Male,dark,jet-black,20.573999999999998,15.24,6.604
4,9,1888,24,Collin Cox,Jesus,Male,dark,brown,19.812,14.732,6.35
9,29,1871,24,Tyler Pope,Gonville & Caius,Male,medium,jet-black,19.558,15.748000000000001,6.8580000000000005
5,12,1898,20,David Morrow,Corpus Christi,Male,dark,fair,19.558,14.732,6.096
12,7,1892,23,Michael Stephens,St John's,Male,dark,jet-black,19.812,15.24,6.35
7,6,1862,29,John Oneill,St John's,Male,light,dark,20.573999999999998,15.24,6.8580000000000005
10,24,1883,22,Joe Martinez,Pembroke,Male,light,fair,20.32,14.478000000000002,6.096
10,12,1883,28,Jeffrey Shelton,Queen's,Male,medium,red,19.812,15.748000000000001,6.35
8,28,1883,20,Adrian Adams,St John's,Male,dark,fair,19.812,14.223999999999998,5.842
2,24,1890,19,Peter Burton,Trinity,Male,dark,jet-black,19.812,14.478000000000002,6.35
1,8,1868,24,Louis Smith,Fitzwilliam,Male,dark,jet-black,19.812,15.24,6.8580000000000005
8,22,1898,21,Timothy Lynn,Queen's,Male,light,jet-black,20.32,15.494,6.604
1,24,1871,20,John Garrett,Selwyn,Male,medium,fair,20.32,14.986,6.096
11,13,1871,19,Terry Dickerson,Gonville & Caius,Male,medium,brown,21.336000000000002,15.24,5.588000000000001
6,23,1875,21,John Bauer,St Catharine's,Male,dark,dark,19.812,14.986,6.35
4,11,1870,28,Jeremy Hill,Sidney Sussex,Male,dark,jet-black,19.05,15.748000000000001,5.3340000000000005
7,8,1893,21,Paul Miller,Christ's,Male,medium,brown,19.304,15.24,5.3340000000000005
7,24,1876,21,Joseph Garcia,Trinity,Male,dark,jet-black,19.812,15.494,6.35
7,28,1900,18,Jacob Moon,St John's,Male,medium,fair,20.066000000000003,14.986,6.096
8,24,1877,18,Jesse Taylor,St Catharine's,Male,dark,brown,20.573999999999998,15.494,6.096
5,25,1891,24,Christopher Scott,Queen's,Male,dark,fair,19.558,14.732,5.842
12,24,1878,22,John Maldonado,Clare,Male,medium,dark,19.558,16.002,6.096
10,19,1876,22,Christopher Smith,Jesus,Male,dark,jet-black,20.828,14.478000000000002,6.096
9,14,1873,19,Andrew Schmidt,Clare,Male,dark,dark,20.066000000000003,14.986,6.096
12,4,1892,26,Bill Hernandez,Clare,Male,dark,jet-black,20.573999999999998,14.732,6.604
5,14,1891,23,Billy Doyle,Peterhouse,Male,dark,brown,20.066000000000003,14.732,6.604
4,1,1869,30,Jeremy Smith,King's,Male,light,red,19.558,15.748000000000001,7.111999999999999
4,12,1884,24,Justin Waters,Jesus,Male,medium,fair,19.304,15.494,6.096
7,9,1896,18,Andrew Ramos,Magdalene,Male,light,red,20.573999999999998,14.986,6.096
5,24,1890,19,Erik Foster,St Catharine's,Male,light,fair,20.32,14.223999999999998,6.35
4,16,1879,20,Brad Myers,St John's,Male,light,dark,18.796000000000003,16.002,6.096
1,21,1889,24,Andrew Merritt,Sidney Sussex,Male,dark,brown,19.304,15.24,6.35
6,21,1886,20,Ashley King,Hughes Hall,Female,light,brown,19.304,13.462,5.842
12,1,1872,25,Samuel Duncan,St John's,Male,dark,jet-black,19.05,15.24,5.842
9,13,1895,24,Mark Cabrera,Downing,Male,medium,brown,19.812,14.986,6.096
6,13,1875,22,Nicholas Weber,Fitzwilliam,Male,medium,brown,20.066000000000003,15.24,6.604
4,5,1875,20,Henry Madden,King's,Male,dark,dark,19.304,15.24,6.604
1,17,1885,20,Chad Wood,Peterhouse,Male,medium,jet-black,19.558,14.732,5.842
2,5,1874,19,Walter Roberts,Selwyn,Male,dark,dark,19.812,14.986,6.096
10,2,1874,25,Logan Henry,St Catharine's,Male,dark,dark,19.304,15.494,5.588000000000001
11,23,1874,18,Aaron Hicks,Jesus,Male,dark,dark,19.812,16.002,5.842
11,25,1888,18,Jeremy Watkins,King's,Male,dark,fair,19.304,15.748000000000001,6.35
3,31,1891,23,Jeremy Turner,Trinity Hall,Male,dark,jet-black,19.812,15.494,6.096
7,19,1872,23,Bryce Harrison,Gonville & Caius,Male,light,dark,20.32,15.748000000000001,6.096
11,25,1878,22,Jonathan Vaughan,St John's,Male,dark,dark,20.32,14.478000000000002,6.096
8,14,1888,24,Johnathan Vargas,Trinity,Male,medium,dark,20.066000000000003,15.494,6.8580000000000005
4,25,1884,23,Trevor Bailey,Fitzwilliam,Male,medium,jet-black,19.812,15.24,6.096
10,26,1879,23,Tyler Davis,Trinity Hall,Male,medium,fair,20.573999999999998,15.24,5.842
8,14,1878,24,Eric Ellis,St Edmund's,Male,light,fair,21.336000000000002,15.24,6.604
2,8,1884,20,Anthony Wolfe,St Catharine's,Male,dark,fair,20.066000000000003,15.748000000000001,5.842
5,3,1874,18,Walter Munoz,Selwyn,Male,dark,brown,21.082,15.748000000000001,5.588000000000001
11,9,1874,24,Colton Bauer,Queen's,Male,dark,dark,21.082,14.478000000000002,6.096
2,22,1873,18,Antonio Whitehead,Trinity Hall,Male,dark,dark,19.812,15.494,6.096
6,5,1870,22,David Poole,Emmanuel,Male,dark,brown,19.304,16.256,6.096
12,8,1889,22,James Lee,Clare,Male,dark,jet-black,20.32,15.24,6.096
9,3,1884,23,Daniel Long,St Edmund's,Male,light,brown,19.304,15.494,6.096
10,12,1880,20,Jorge Lara,St Catharine's,Male,medium,jet-black,19.558,15.24,6.35
10,26,1893,19,Joel Boyd,Emmanuel,Male,medium,brown,20.32,16.51,6.35
5,24,1872,23,James Calderon,Trinity Hall,Male,dark,dark,20.066000000000003,15.748000000000001,5.588000000000001
3,28,1886,23,Malik Adams,Trinity,Male,dark,jet-black,19.558,15.24,6.096
10,28,1885,20,Charles Lee,Fitzwilliam,Male,dark,brown,20.828,15.24,6.35
2,25,1874,22,Christopher Carpenter,Corpus Christi,Male,light,jet-black,19.558,14.732,5.588000000000001
9,8,1892,22,Benjamin Hamilton,Gonville & Caius,Male,dark,fair,19.304,15.748000000000001,5.842
10,7,1874,18,Jason Myers,Queen's,Male,light,dark,19.05,14.732,5.842
3,8,1868,29,Derek Hodges,Pembroke,Male,dark,jet-black,19.558,15.494,5.842
4,13,1896,21,Larry Peterson,Sidney Sussex,Male,light,jet-black,20.828,15.748000000000001,6.35
3,2,1880,20,David Gonzalez,Trinity,Male,medium,jet-black,19.812,15.494,6.35
1,15,1894,24,Jeremy Riley,Trinity,Male,dark,dark,20.066000000000003,15.494,6.096
5,15,1882,21,John Collier,Trinity,Male,medium,brown,19.812,15.494,6.096
5,24,1897,21,Kyle Richardson,Downing,Male,dark,dark,20.066000000000003,15.24,6.604
10,19,1870,22,Matthew Brown,Jesus,Male,dark,jet-black,20.32,15.494,6.096
8,5,1880,18,Anthony Williams,Selwyn,Male,dark,brown,19.558,16.002,6.35
10,19,1867,23,Eric Willis,Trinity,Male,medium,dark,19.05,14.986,5.842
10,7,1893,18,Kevin Hoover,Clare,Male,dark,brown,20.066000000000003,14.986,6.096
12,29,1883,24,Robert Bell,St Catharine's,Male,dark,dark,20.066000000000003,14.732,5.588000000000001
11,29,1883,22,David Hamilton,Trinity,Male,dark,dark,20.32,14.732,6.35
9,25,1896,20,Kevin Brown,Trinity,Male,medium,dark,19.558,15.24,5.842
10,3,1870,26,William Clayton,St Catharine's,Male,dark,jet-black,19.812,14.478000000000002,6.35
12,22,1893,23,Luis Hayden,St Edmund's,Male,medium,fair,19.05,16.51,6.35
1,31,1875,18,Jeremy Rogers,Queen's,Male,dark,brown,21.336000000000002,14.223999999999998,5.842
12,8,1890,20,John Thompson,Clare,Male,dark,brown,20.32,15.24,6.35
2,16,1882,23,Oscar Garcia,Selwyn,Male,dark,dark,19.304,14.986,6.096
3,2,1885,19,Thomas Wilson,Trinity Hall,Male,dark,fair,20.573999999999998,15.494,6.096
11,24,1889,24,Jason Davis,Fitzwilliam,Male,dark,jet-black,20.32,16.002,6.096
5,30,1894,19,Caleb Miller,Peterhouse,Male,light,brown,20.066000000000003,14.986,6.35
6,1,1876,18,Phillip Lee,Pembroke,Male,medium,red,19.812,14.732,5.842
10,7,1887,24,David Robertson,Emmanuel,Male,light,jet-black,20.066000000000003,14.986,5.842
8,8,1893,20,Daniel Jackson,Emmanuel,Male,dark,fair,20.828,14.986,5.3340000000000005
5,7,1901,18,Jake Moore,Downing,Male,dark,jet-black,20.066000000000003,15.24,6.096
5,13,1878,21,Jose Taylor,Trinity,Male,dark,dark,19.812,14.478000000000002,6.096
10,21,1895,24,Paul Rasmussen,Magdalene,Male,dark,dark,20.32,15.24,5.842
9,17,1885,21,Christian Watson,St John's,Male,dark,fair,19.558,15.494,6.096
8,2,1892,18,Scott Peterson,Fitzwilliam,Male,dark,dark,19.05,14.986,6.8580000000000005
3,16,1873,22,Joseph Fields,Trinity,Male,medium,jet-black,20.066000000000003,15.24,6.096
10,1,1875,21,Jeffrey Clark,Selwyn,Male,dark,jet-black,20.573999999999998,14.732,6.096
3,11,1885,19,Sean Moreno,Magdalene,Male,dark,brown,19.558,15.24,6.604
6,16,1883,29,Gerald Lambert,Queen's,Male,medium,jet-black,19.812,14.986,6.096
2,15,1883,24,Mark Ward,St John's,Male,dark,fair,20.066000000000003,14.986,6.096
10,25,1895,19,Nicholas Mcintosh,Sidney Sussex,Male,light,brown,19.05,14.986,6.096
8,6,1868,24,Adam Waller,Trinity Hall,Male,dark,jet-black,19.812,16.256,6.096
6,22,1871,24,Jenna Hendricks,Girton,Female,dark,fair,19.304,14.223999999999998,5.842
7,5,1890,26,Kevin Massey,Pembroke,Male,dark,dark,19.304,15.494,6.096
8,15,1894,22,Michael Roberts,King's,Male,dark,fair,19.812,15.24,6.096
3,9,1884,27,John Green,Downing,Male,medium,jet-black,19.05,15.494,6.8580000000000005
7,28,1879,21,Jeremy Hughes,Christ's,Male,dark,dark,18.796000000000003,14.986,6.096
1,6,1873,22,Steven Mcmillan,Jesus,Male,medium,brown,20.066000000000003,14.223999999999998,5.842
12,1,1876,23,Robert Miller,Selwyn,Male,light,jet-black,19.558,15.494,5.588000000000001
2,16,1893,18,Michael Huffman,St Edmund's,Male,light,brown,20.573999999999998,15.748000000000001,6.096
8,15,1873,21,Jordan Harrison,Downing,Male,dark,jet-black,19.812,14.986,5.842
2,13,1893,21,Danny Curry,Selwyn,Male,dark,red,19.812,15.748000000000001,6.096
3,20,1874,18,Eric Webb,Magdalene,Male,light,brown,21.082,14.986,6.604
3,9,1863,26,Jason Garrett,Magdalene,Male,medium,brown,20.32,16.002,5.842
3,3,1884,25,Robert Juarez,Clare,Male,light,fair,19.304,16.002,6.096
8,3,1871,18,Jeffrey Rose,Trinity,Male,dark,brown,20.066000000000003,14.478000000000002,6.604
11,6,1892,24,Jeffrey Edwards,Queen's,Male,medium,fair,19.304,14.986,5.588000000000001
11,21,1868,22,Chad Byrd,Queen's,Male,dark,brown,19.05,14.986,5.08
5,1,1888,18,Christopher Michael,St Edmund's,Male,dark,jet-black,19.304,14.223999999999998,5.842
10,26,1877,24,John Yoder,Jesus,Male,dark,red,20.573999999999998,15.494,6.096
9,25,1869,22,Tracy Burke,Gonville & Caius,Male,medium,brown,20.32,15.494,5.842
9,3,1876,23,Benjamin Fleming,Fitzwilliam,Male,medium,fair,19.304,14.986,7.111999999999999
5,12,1867,22,Michael Jordan,Downing,Male,dark,jet-black,19.812,15.24,6.604
10,7,1866,28,Damon Pugh,Selwyn,Male,medium,fair,20.066000000000003,14.732,6.096
5,30,1881,21,Travis Collins,Selwyn,Male,medium,jet-black,21.336000000000002,14.986,6.604
1,6,1888,18,Anthony Johnson,Emmanuel,Male,dark,brown,19.812,15.748000000000001,6.604
5,11,1870,23,Joseph Turner,Peterhouse,Male,medium,brown,19.304,16.256,6.604
1,30,1880,24,Devin Ferguson,Trinity Hall,Male,dark,jet-black,19.05,15.494,6.35
6,29,1879,20,Anthony Mejia,Fitzwilliam,Male,dark,jet-black,20.066000000000003,14.732,5.842
3,27,1877,18,Alexander Butler,Selwyn,Male,medium,jet-black,20.32,15.24,6.096
3,16,1882,21,David Lopez,Trinity,Male,medium,jet-black,20.066000000000003,14.732,5.3340000000000005
6,22,1891,21,Mark Olson,St John's,Male,dark,brown,19.304,14.478000000000002,6.604
5,17,1896,24,Kyle Franco,Christ's,Male,dark,fair,19.05,15.748000000000001,6.096
3,17,1880,24,Scott Hopkins,St Edmund's,Male,medium,red,19.304,14.986,6.096
6,23,1887,19,Darius Price,Queen's,Male,dark,fair,20.828,14.986,6.604
2,20,1892,22,Jason Hanna,Trinity Hall,Male,dark,dark,19.558,15.24,6.096
1,19,1897,21,Michael Williams,Trinity,Male,medium,jet-black,19.558,15.24,5.842
5,25,1881,22,Jordan Hodges,St John's,Male,light,red,20.828,15.24,5.842
3,18,1870,21,Matthew Allison,Clare,Male,medium,jet-black,19.558,14.223999999999998,6.096
7,11,1886,24,Richard Sosa,Jesus,Male,medium,fair,19.558,14.986,6.096
1,13,1880,23,Isaac Wang,Downing,Male,dark,fair,19.05,14.732,6.604
12,2,1883,20,Timothy Richardson,Trinity Hall,Male,light,jet-black,19.558,14.986,5.08
2,9,1894,20,Roy Vaughan,St John's,Male,medium,jet-black,19.812,15.494,6.096
2,8,1898,18,Ricky Dennis,Queen's,Male,light,fair,19.812,14.223999999999998,5.842
9,2,1890,30,Tyler Garcia,Gonville & Caius,Male,light,fair,20.573999999999998,15.494,6.35
3,20,1875,21,John Walker,Christ's,Male,dark,dark,19.05,15.748000000000001,5.842
12,25,1901,19,Mark Prince,Pembroke,Male,light,fair,19.304,15.24,6.604
10,7,1883,18,David Lowery,Fitzwilliam,Male,medium,jet-black,19.812,14.732,5.842
11,23,1896,24,Kevin Garner,Sidney Sussex,Male,dark,dark,19.304,15.24,6.35
4,25,1894,19,Theodore Anderson,Clare,Male,dark,fair,19.812,14.732,6.35
2,6,1881,23,Michael Chandler,Magdalene,Male,dark,brown,19.558,15.24,5.842
4,12,1895,18,Charles Swanson,St John's,Male,dark,dark,19.304,15.748000000000001,7.111999999999999
2,20,1884,27,Amy Moore,Hughes Hall,Female,medium,dark,18.541999999999998,13.716000000000001,5.588000000000001
7,24,1864,25,William Frederick,Trinity,Male,medium,fair,19.558,15.24,5.842
4,12,1896,23,Ronald Gibson,Peterhouse,Male,dark,jet-black,20.066000000000003,14.986,6.096
6,1,1891,24,Jesus Rodriguez,Jesus,Male,dark,dark,20.32,15.494,6.35
1,11,1876,22,Benjamin Bailey,St John's,Male,dark,fair,19.304,15.494,6.096
9,17,1886,19,Jeffrey Thornton,Emmanuel,Male,light,brown,19.812,15.748000000000001,6.35
